id,twitterId,instance,bucket,timestamp,screenname,fullname,text,fromid,location,country,state,city,latitude,longitude,lang
21080654,325021139032220000,436,842,1366326052000,Titita777,Natalia Manoni,#18ATodosALaCalle Mendoza!!!!!,144070446,Mendoza - Argentina,argentina,mendoza,mendoza,-32.8833333,-68.8166667,nn
21080713,325021138998657000,436,842,1366326052000,SofiBard,SOFI •,Argentina va sin K !!! #18a,856700371,,\N,\N,\N,0,0,nn
21080643,325021140701549000,436,842,1366326053000,paulitalady,pau linda,RT @josemanuelcnn: Comienza el #cacerolazo en Plaza de Mayo. Multitudes marchan hacia la plaza con pancartas #18A @CNNEE http://t.co/ZeqBkc…,133100807,argentina,argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21080644,325021143201378000,436,842,1366326053000,Luber027,Luciano Gaston,#18A,1353321344,,\N,\N,\N,0,0,nn
21080655,325021141116801000,436,842,1366326053000,_mattgarcia,Gonzalo,#18A #18ATodosALaCalle #SinJusticiaNoHayFuturo http://t.co/CoTlmHST25,135961395,Buenos Aires Ciudad,argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21080656,325021143117484000,436,842,1366326053000,ivisdaz,Ivis Daz,#18ATodosALaCalle qué lindo ver a la Argentina unida contra la Kretina y sus chupamedias!!,169186218,Argenina,\N,\N,\N,0,0,nn
21080679,325021142928736000,436,842,1366326053000,nacha_76,nacha,"\""@marianogarcia1: Ya venimos en directo desde Plaza de Mayo. Toda la cobertura sobre el #18A en @telefenoticias http://t.co/oXlkhRYwNn\"",""161421721",rosario,argentina,santa fe,rosario,-32.9511111,-60.6663889,nn,
21080701,325021141678842000,436,842,1366326053000,leandro_rab,Leandro Rabinovich,Más carteles! #18A http://t.co/bEo0LKXL6u,181030977,,\N,\N,\N,0,0,nn
21080714,325021141737554000,436,842,1366326053000,exitosabogada,#18A Soy Abogada,RT @nacho_etche: La estrategia de mi querido vicepresidente Boudou .. By: @Nikgaturro  #18ATodosALaCalle #18ASomosTodos http://t.co/dnVNyTM…,1321584331,,\N,\N,\N,0,0,nn
21080645,325021144786805000,436,842,1366326054000,0__Fucks__Given,Duende,La clave es marchar detrás de una mina con buen culo #18A,167633989,Argentina,argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21080646,325021146334511000,436,842,1366326054000,emilianosola,Emiliano Solá,"@infobae #18A dale sigan convocando, impresentables, ya no saben que hacer",116504578,Argentina,argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21080658,325021146858791000,436,842,1366326054000,Sanntiroldan,Leonel Andres,"RT @Solanopo: Hay K que se quedan tranquilos diciendo que lel #18A es solo invento de la derecha. Peor para ellos, cualquiera le gana la ...",380559237,,\N,\N,\N,0,0,nn
21080670,325021144509977000,436,842,1366326054000,MarianoEl0,Cerola ,RT @solfernandez26: #18ATodosALaCalle,890097307,,\N,\N,\N,0,0,nn
21080671,325021145336254000,436,842,1366326054000,AntoniettaBack,Antonietta#18A,RT @Alejandro17c: Así está diagonal norte llegando a Catedral. #18A http://t.co/EnD24Vwe5V,555523760,Argentina levántate y anda,argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21080672,325021146112201000,436,842,1366326054000,EduPenela,Edu,#18ATodosALaCalle http://t.co/d1AXtmwdH6,370081863,,\N,\N,\N,0,0,nn
21080680,325021147756364000,436,842,1366326054000,SofiAchem,Sofia Achem,"RT @Lanataenel13: Los canales K llaman al #18A \""La marcha de la  oposición\"". Chicos, esto es el pueblo. En todo el país.",307047977,Córdoba Argentina,argentina,cordoba,cordoba,-31.4,-64.1833333,nn
21080690,325021144921018000,436,842,1366326054000,luna_ga1,Luna?,RT @marianogarcia1: Ya venimos en directo desde Plaza de Mayo. Toda la cobertura sobre el #18A en @telefenoticias http://t.co/11I1yfAZU5,313617141,Argentina ,argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21080691,325021145189466000,436,842,1366326054000,InfoMedia24hrs,Infomedia Argentina,#ARGENTINA #CACEROLAZO #18A #18ATodosALaCalle Caceroleo 2.0 #Touch (Foto) http://t.co/qK2sP9AQK5,294150384,Buenos Aires - Argentina,argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21080702,325021143851487000,436,842,1366326054000,raymonred,Moncho Wilfredo,"#18atodosalacalle Ricardito Alfonsin \""Gorila HDP. #votovencecacerola http://t.co/nWSsDnpXI4",207252630,"Moron,Bs As.",argentina,buenos aires,moron,-34.6425,-58.6180556,nn
21080725,325021146598756000,436,842,1366326054000,madresoltera,madre soltera,"Será que nos tapó el agua, pero acá nada de nada. #Saavedra #18A",112840621,,\N,\N,\N,0,0,nn
21080726,325021147064312000,436,842,1366326054000,romerluc,Lucho Romero,RT @Silvi_Paul: Fiesta Cívica en la Docta! #SinJusticiaNoHayFuturo #18Acba con @romerluc @pedroetchepare,183408236,"Córdoba, Argentina",argentina,cordoba,cordoba,-31.4,-64.1833333,nn
21080674,325021150067438000,436,842,1366326055000,pausa7a,Pau Cornejo,"RT @mdzonline: #18A en Mendoza. Así se encuentra el KM0 en este momento [vía @Nacho_mza] http://t.co/nYUquRWAwO\"",""904458620",,\N,\N,\N,0,0,nn,
21080675,325021151141196000,436,842,1366326055000,asobeba,asobeba santiago,@josemanuelcnn: Comienza el #cacerolazo en Plaza de Mayo. Multitudes marchan hacia la plaza con pancartas #18A @CNNEE http://t.co/wdY8OkNVaV,276292065,santiago,chile,region metropolitana,santiago,-33.45,-70.6666667,nn
21080703,325021148708495000,436,842,1366326055000,gastondh91,Gastón d'Hiriart,#18ATodosALaCalle no pude ir esta vez pero gracias por salir a mostrar que somos muchos y que no nos vamos a quedar callados,336245177,"Tucuman, Argentina",argentina,tucuman,san miguel de tucuman,-26.8166667,-65.2166667,nn
21080704,325021151845839000,436,842,1366326055000,laumiami,LAURA,RT @Alerta140: Desde Marruecos #18A http://t.co/K17YwzmGjh #18ATodosALaCalle via @sileacosta,42920248,MIAMI,united states,florida,miami,25.7738889,-80.1938889,nn
21080660,325021156484719000,436,842,1366326056000,nngauna,Nicolás Gauna ,"Cuando la gente sale a la calle, algo anda mal. Espero que el gobierno de turno escuche los reclamos. Gobierno PARA TODOS. #18A",569086977,,\N,\N,\N,0,0,nn
21080693,325021155427746000,436,842,1366326056000,Lilymar65,Latialily,"#18A BASTA DE ESTE GOBIERNO CORRUPTO, NECESITAMOS QUE NOS CUIDEN!!! BASTA DE INSEGURIDAD, BASTA DE JUSTICIA KAKA",350631083,Mar del Plata,argentina,buenos aires,mar del plata,-38,-57.55,nn
21080716,325021153049596000,436,842,1366326056000,MaxFriazz,maximiliano ,RT @homerpettinato: “@mauriciomacri: Argentinos en todo el mundo ya se están manifestando a favor de la libertad. #18A” Igual un poquito ...,1099492435,buenos aires,argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21080717,325021153045410000,436,842,1366326056000,christianruge,®Christian_Ruge®,"\""@todonoticias: #18A comenzó la marcha en diferentes puntos del país. Seguí EN VIVO desde tu celular x #TodoNoticias http://t.co/byWxt56q2o\"",""207244629","Bogotá, Colombia",colombia,cundinamarca,bogota,4.6,-74.0833333,nn,
21080661,325021159559152000,436,842,1366326057000,ilustremos,pilar,"RT @zilvic: @Fedegonza25 @ilustremos la \""gente\""es el pueblo que no se vende cuando hay compatriotas muertos x desidia #18ATodosALaCalle",551573256,argentina,argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21080662,325021159299101000,436,842,1366326057000,pauhamid,Paula Hamid,#18ATodosALaCalle Basta de que la campora maneje mi país! basta de que recluten nenes de primaria cual juventud hitleriana!,190268684,"Buenos Aires, Argentina",argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21080676,325021158602863000,436,842,1366326057000,belurivero_1,Belén Rivero,"Se siente,se siente el #18A esta presente. #k #putos",237774258,Argentina,argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21080682,325021156983837000,436,842,1366326057000,Canal5deRosario,Canal 5 Rosario,#Ahora #TLFRosario con @crlavallen y @FlaviaPadin. Edición especial sobre el #18A,587627444,Rosario,argentina,santa fe,rosario,-32.9511111,-60.6663889,nn
21080683,325021158904848000,436,842,1366326057000,deivitwitt,Deivi,RT @analauratorna: Los voceros del #18A también gobiernan y son responsables de lo que estamos padeciendo los que laburamos. Macri y Bin ...,180192905,Buenos Aires,argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21080684,325021160171520000,436,842,1366326057000,IreeeMH,IrenMárquez,RT @marianogarcia1: Comienzan a llegar los primeros manifestantes a Plaza de Mayo. @telefenoticias #18A http://t.co/4DEpfJr1cJ,1246710984,,\N,\N,\N,0,0,nn
21080706,325021159437529000,436,842,1366326057000,yoha498,?Yoha? #12D,"RT @MonicaMaVi: \""No le tengas miedo a la libertad. Que nadie te la robe\"" Jorge Bergoglio .Hoy el papa Francisco #18A",172118015,Rosario,argentina,santa fe,rosario,-32.9511111,-60.6663889,nn
21080718,325021157453607000,436,842,1366326057000,debysaleh,Deb Saleh,RT @infobae: #18A: así está el obelisco ahora [FOTO] http://t.co/rgUCx8qhO6 Seguí la protesta en VIVO---> http://t.co/tR9PvDPgql,178804054,Caba,nigeria,\N,aba,11,7.7666667,nn
21080727,325021158380548000,436,842,1366326057000,laShole,šhø?ê,los que pueden! #18ATodosALaCalle,46595275,donde Morfeo me lleve,\N,\N,\N,0,0,nn
21080728,325021160205074000,436,842,1366326057000,Belgrano_Lean,Leandro Ceaglio #18A,"RT @Casarrubia: #18ATodosALaCalle me voy a encontrar con el resto de los zombies en el Puerto, Corrientes (esta protesta se la dedico al ...",1266247878,"Cordoba, Argentina",argentina,cordoba,cordoba,-31.4,-64.1833333,nn
21080740,325021160653869000,436,842,1366326057000,MarcisBenitez,Marcos Benitez,#18A #Marchating @antogazzani @majoopazz @juanba1995 @nikihiernard @nicorainuzzo,311314584,,\N,\N,\N,0,0,nn
21080677,325021164063838000,436,842,1366326058000,gonzanavarro1,gonzalo navarro,"#18A la oposición q empiece a trabajar en vez de ir a las protestas, eso es lo que necesita este pais, una oposición seria!",238042180,,\N,\N,\N,0,0,nn
21080685,325021164349059000,436,842,1366326058000,arqcalcaterra,jose calcaterra,RT @Diesauber: #18A en vivo http://t.co/46fjBHktOP,904610377,,\N,\N,\N,0,0,nn
21080695,325021160972632000,436,842,1366326058000,lalolovello,lalolovello,RT @mstupenengo: Protesta en Nueva York #18A http://t.co/x67YxTLfHZ,192784904,,\N,\N,\N,0,0,nn
21080707,325021162130252000,436,842,1366326058000,SeebaMaldonado,"Hola, Susana?",#18ATodosALaCalle,881520840,,\N,\N,\N,0,0,nn
21080719,325021162247705000,436,842,1366326058000,paulabiagi,María Paula Biagi,"RT @axelkiberl: #18A Vamos por La Educacion, el Empleo, x la Seguridad, por la Justicia Independiente, por la Democracia y la República",148450347,Buenos Aires,argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21080729,325021162142855000,436,842,1366326058000,GiulianaEspora,Giulianaaaa,#18A.,162909902,Argentina Miramar,argentina,cordoba,miramar,-30.9,-62.6666667,nn
21080730,325021162625188000,436,842,1366326058000,Bri_barrionuevo,Brian Barrionuevo,RT @mstupenengo: Protesta en Nueva York #18A http://t.co/x67YxTLfHZ,71297343,Argentina,argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21080741,325021163338203000,436,842,1366326058000,AntoniettaBack,Antonietta#18A,RT @delfyraquel: IMPRESIONANTE LA MOVILIZACION DE LA GENTE EN ESTE #18A,555523760,Argentina levántate y anda,argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21080686,325021167255704000,436,842,1366326059000,FlorMacCormack,Florencia?,#18A,232597871,Córdoba- Argentina,argentina,cordoba,cordoba,-31.4,-64.1833333,nn
21080696,325021165913518000,436,842,1366326059000,OrneBarchiesi,OR,#18A https://t.co/XUqFBx9A9n vamossssssssssss,398436614,,\N,\N,\N,0,0,nn
21080697,325021166169383000,436,842,1366326059000,Smilee_Ok,Héii Niih! † Hlwd ?,#18ATodosALaCalle !,159476494,"Buenos Aires,Lanús",argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21080708,325021165036909000,436,842,1366326059000,ChanaBerdu,Ch@n@ B?R,Me parece q los q representan el #18A...estan muy bien representados. jajaja..,902879094,Con los pies en la tierra,\N,\N,\N,0,0,nn
21080709,325021167763218000,436,842,1366326059000,flor_omg,Flor Regatuso,RT @gonza_arguello: A las calles o a los botes. #18A,134343605,Cordoba - Argentina,argentina,cordoba,cordoba,-31.4,-64.1833333,nn
21080731,325021166261649000,436,842,1366326059000,GastoNilia,Gastón Nilia ,De que se quejan si nunca estuvimos mejor. #18A #PONELE,350493343,Córdoba ,argentina,cordoba,cordoba,-31.4,-64.1833333,nn
21080732,325021168908247000,436,842,1366326059000,SantiiCiccone,?Santi Ciccone?? !?#,RT @TWDsabrina: Devolve al pueblo Argentino toda la plata que vos y tus secuaces le robaron!!!! #18A #18ATodosALaCalle http://t.co/Xgy3efOD…,391015620,Argentina ,argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21080733,325021167251493000,436,842,1366326059000,paulichu02,pªuL¡S,RT @PergoliniOK: vamos que cada vez somos mas! #18atodosalacalle !! Vamos que nos van a escuchar.,619560614,,\N,\N,\N,0,0,nn
21080751,325021166894981000,436,842,1366326059000,SilviaMarquez24,Silvia Marquez2424,RT @rolinberg: Vaaaaamos todaaaaviaaaaa #18atodosalacalle #chauKristina #dinerok,396148446,Rosario - Santa Fe,argentina,santa fe,santa fe,-31.6333333,-60.7,nn
21080752,325021168530760000,436,842,1366326059000,carito197931,carito,#18A,163534922,villa allende cordoba,argentina,cordoba,villa allende,-31.3,-64.3,nn
21080763,325021167033393000,436,842,1366326059000,Luulydeboni,Lucia ?,#18A lleno de gente esta,398502554,Bragado ,argentina,buenos aires,bragado,-35.1191667,-60.5047222,nn
21080688,325021171261247000,436,842,1366326060000,Feraraujo24,Fernanda Araujo ,#18A,585424521,,\N,\N,\N,0,0,nn
21080699,325021172418879000,436,842,1366326060000,RMVSERVICIOS,alejandra,RT @infobae: #18A: así está Plaza de Mayo ahora. En VIVO-->  http://t.co/tR9PvDPgql,189314550,Parque Patricios,\N,\N,\N,0,0,nn
21080710,325021171110269000,436,842,1366326060000,Melu_Min,?eLu M???,Cuantas marchas necesitas loco? No ves que nadie te quiere! Andate de una vez hija de puta! #18A,305181880,"-34.69619,-58.57274",india,maharashtra,mumbai,-34.69619,-58.57274,nn
21080711,325021173316481000,436,842,1366326060000,DalmarzabalFan,Sol Ushiñahua,#18ATodosALaCalle !!!,101601418,Córdoba,argentina,cordoba,cordoba,-31.4,-64.1833333,nn
21080734,325021170342691000,436,842,1366326060000,pergaminense,#18A GorilayOligarca,RT @Maby2009: #18ATodosALaCalle ya preparandome para ir a la Plaza de Mayo #SinJusticiaNoHayFuturo,131280233,Buenos Aires - Argentina,argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21080743,325021171806519000,436,842,1366326060000,FerSperoni,Fer Speroni,y los políticos oficialistas preguntandosé... como hicieron para pagarles y darles choris a todos esos? #18A #18ATodosALaCalle,1355968633,,\N,\N,\N,0,0,nn
21080744,325021171701658000,436,842,1366326060000,cabemati,Matias Rodriguez,La idea del #18A es que renuncie cfk?,118751268,Villa Urquiza,\N,\N,\N,0,0,nn
21080745,325021172146250000,436,842,1366326060000,DieeRebollo,Diei. ,#13S  #8N #18A quien concha les pone nombre a las protesta encontra del gobierno?,629731858,,\N,\N,\N,0,0,nn
21080765,325021170837643000,436,842,1366326060000,Una_chicabien,Maru Iturrioz?,RT @GuilleLobo: #18A 19.30hs. Es impresionante la columna que esta llegando desde Córdoba y 9 de Julio. Una marea. Hay aplausos en el Ob ...,228039284,Pilar City,argentina,santa fe,pilar,-31.45,-61.25,nn
21080689,325021173412930000,436,842,1366326061000,AlejoBergmann,Alejo Bergmann,#18A,87057985,Rosario - Argentina,argentina,santa fe,rosario,-32.9511111,-60.6663889,nn
